"Epoch","Total Count","Correct Count","Correct Percentage","Total Loss","Average Loss","Time"
"1","44928","4620","0.10283119658119658","1357.9830913543701","0.030225763251299193","35.137646198272705"
"2","44928","9374","0.20864494301994302","1125.3472967147827","0.025047794175453674","35.36812782287598"
"3","44928","13634","0.3034633190883191","943.2358965873718","0.020994388723899835","35.55092000961304"
"4","44928","17345","0.3860621438746439","805.9249812364578","0.017938145059572155","35.50261569023132"
"5","44928","19884","0.4425747863247863","713.9416600465775","0.01589079549605096","35.46013689041138"
"6","44928","21861","0.48657852564102566","650.8124071359634","0.014485675016380952","35.47295928001404"
"7","44928","23157","0.5154246794871795","608.6883362531662","0.013548084407344334","35.434211015701294"
"8","44928","24429","0.5437366452991453","569.6034414768219","0.012678139277885104","35.47884011268616"
"9","44928","25285","0.5627893518518519","542.8041818141937","0.01208164578468202","35.49448895454407"
"10","44928","25927","0.5770788817663818","516.0647974014282","0.011486484984896461","35.46874666213989"
"11","44928","26739","0.5951522435897436","495.8576109409332","0.011036716767738009","35.459776401519775"
"12","44928","27373","0.6092637108262108","477.42413157224655","0.010626427429937824","35.47431039810181"
"13","44928","27731","0.6172320156695157","465.6333100795746","0.010363989273494805","35.4302704334259"
"14","44928","28278","0.6294070512820513","451.7185524702072","0.010054276897930182","35.4320113658905"
"15","44928","28518","0.6347489316239316","441.17772346735","0.009819660867773994","35.4361572265625"
"16","44928","28881","0.6428285256410257","432.81183594465256","0.009633454325691163","35.53763031959534"
"17","44928","29027","0.6460781695156695","426.7170036435127","0.009497796555455679","35.43775987625122"
"18","44928","29399","0.654358084045584","418.2291337251663","0.009308874949367128","35.47371959686279"
"19","44928","29456","0.6556267806267806","413.13767194747925","0.009195550034443537","35.535722494125366"
"20","44928","29661","0.6601896367521367","409.1443021297455","0.009106666268913495","35.541093826293945"
"21","44928","29765","0.6625044515669516","401.4523569345474","0.008935460223792454","35.454785108566284"
"22","44928","29969","0.6670450498575499","397.35609751939774","0.008844286358604828","35.49506735801697"
"23","44928","30320","0.6748575498575499","390.8329491019249","0.008699095199027887","35.428478717803955"
"24","44928","30170","0.6715188746438746","390.71472722291946","0.008696463835980222","35.432968616485596"
"25","44928","30570","0.6804220085470085","382.9105517268181","0.008522759787366855","35.50422716140747"
"26","44928","30413","0.6769275284900285","384.4059883952141","0.00855604496962282","35.44579219818115"
"27","44928","30679","0.6828481125356125","376.8146917819977","0.00838707914400814","35.451674461364746"
"28","44928","30732","0.6840277777777778","376.02621257305145","0.008369529304065426","35.452234745025635"
"29","44928","31170","0.6937767094017094","365.85244089365005","0.00814308317516137","35.541876554489136"
"30","44928","30968","0.6892806267806267","366.0598204135895","0.008147698994248342","35.698559045791626"
"31","44928","31103","0.6922854344729344","363.7880817055702","0.008097135009472272","35.677916049957275"
"32","44928","31379","0.6984285968660968","358.3305317759514","0.007975661764956184","35.64246153831482"
"33","44928","31258","0.6957353988603988","360.76404762268066","0.008029826558553256","35.447118043899536"
"34","44928","31562","0.7025017806267806","354.7018820643425","0.007894895879281128","35.44609570503235"
"35","44928","31425","0.6994524572649573","354.27755880355835","0.007885451362258688","35.54517865180969"
"36","44928","31566","0.702590811965812","349.96953600645065","0.00778956410270768","35.52230930328369"
"37","44928","31712","0.7058404558404558","346.5720803141594","0.007713944095311596","35.45562982559204"
"38","44928","31788","0.7075320512820513","345.89358961582184","0.007698842361463271","35.44963836669922"
"39","44928","31760","0.7069088319088319","344.71917074918747","0.00767270234039324","35.45378613471985"
"40","44928","31940","0.7109152421652422","340.8400816321373","0.007586362215815021","35.44962739944458"
"41","44928","31938","0.7108707264957265","337.6244261264801","0.007514788686931982","35.440457820892334"
"42","44928","31946","0.7110487891737892","337.7277499437332","0.007517088451382951","35.48885941505432"
"43","44928","32150","0.7155893874643875","334.7903190255165","0.007451707599392728","35.43291139602661"
"44","44928","32096","0.7143874643874644","334.9249423146248","0.007454704022316257","35.53096556663513"
"45","44928","32178","0.7162126068376068","333.4929284453392","0.007422830494242771","35.46663761138916"
"46","44928","32294","0.7187945156695157","328.3974931836128","0.007309417138168021","35.56139349937439"
"47","44928","32374","0.7205751424501424","327.621451318264","0.007292144126563925","35.49821066856384"
"48","44928","32493","0.7232238247863247","324.47663831710815","0.007222147398439907","35.48094058036804"
"49","44928","32444","0.7221331908831908","323.79715102910995","0.007207023482663594","35.39699101448059"
"50","44928","32519","0.7238025284900285","322.0608875155449","0.007168378016282605","35.50343132019043"
"51","44928","32561","0.7247373575498576","322.2701907157898","0.007173036652327942","35.484790563583374"
"52","44928","32581","0.7251825142450142","319.2389196753502","0.007105567122403628","35.45730209350586"
"53","44928","32595","0.7254941239316239","319.7401332259178","0.00711672305079055","35.50635099411011"
"54","44928","32698","0.7277866809116809","319.2303699851036","0.007105376824810889","35.43553972244263"
"55","44928","32839","0.7309250356125356","316.71854424476624","0.007049469022541983","35.459803342819214"
"56","44928","32849","0.731147613960114","315.0301825404167","0.007011889746715115","35.5586097240448"
