"Epoch","Total Count","Correct Count","Correct Percentage","Total Loss","Average Loss","Time"
"1","44928","4503","0.10022702991452992","1819.7461879253387","0.04050360995204191","35.20700287818909"
"2","44928","9109","0.20274661680911682","1520.1000204086304","0.03383413506963654","35.662259340286255"
"3","44928","13204","0.29389245014245013","1283.050965309143","0.028557936371731284","35.24998354911804"
"4","44928","16697","0.37163906695156695","1102.022413134575","0.024528632770979678","35.55397367477417"
"5","44928","19237","0.4281739672364672","983.6115609407425","0.02189306358931496","35.50399327278137"
"6","44928","20964","0.46661324786324787","907.2532254457474","0.02019349237548405","35.39750695228577"
"7","44928","22330","0.49701745014245013","847.3683167695999","0.018860583973682333","35.26778554916382"
"8","44928","23446","0.5218571937321937","795.7297750711441","0.017711221845422544","35.237590312957764"
"9","44928","24283","0.5404870014245015","759.3377137184143","0.016901213357336502","35.28390097618103"
"10","44928","25341","0.5640357905982906","724.843052148819","0.016133436880093013","35.570505142211914"
"11","44928","25783","0.5738737535612536","702.7419413328171","0.01564151400758585","35.50556945800781"
"12","44928","26170","0.5824875356125356","683.5412338972092","0.01521414783425056","35.39803433418274"
"13","44928","26643","0.5930154914529915","664.3382675647736","0.014786731382762944","35.21734857559204"
"14","44928","27068","0.6024750712250713","647.3541842103004","0.01440870246194579","35.22738003730774"
"15","44928","27380","0.6094195156695157","637.8697207570076","0.014197598841635675","35.677310943603516"
"16","44928","27537","0.6129139957264957","630.4866036176682","0.01403326664035052","35.71713304519653"
"17","44928","27874","0.620414886039886","619.1037755012512","0.013779909533058476","36.07968235015869"
"18","44928","27987","0.6229300213675214","610.1387996673584","0.013580368582339708","35.6929714679718"
"19","44928","28201","0.627693198005698","603.4599626660347","0.013431712131989732","35.54305100440979"
"20","44928","28531","0.6350382834757835","591.8381671309471","0.01317303612738041","35.58948874473572"
"21","44928","28477","0.6338363603988604","589.322417140007","0.013117040979790042","35.27554106712341"
"22","44928","28837","0.6418491809116809","579.422812461853","0.012896697214695803","35.69281196594238"
"23","44928","28758","0.640090811965812","577.5450196862221","0.012854901613386354","35.34673857688904"
"24","44928","28959","0.6445646367521367","568.4902254343033","0.012653361499160952","35.3248929977417"
"25","44928","29074","0.6471242877492878","567.048272550106","0.012621266750135907","35.73950457572937"
"26","44928","29195","0.6498174857549858","561.2293571829796","0.012491750293424581","35.32841348648071"
"27","44928","29440","0.6552706552706553","551.9387463331223","0.01228496141232911","35.343361616134644"
"28","44928","29505","0.6567174145299145","548.8947815299034","0.0122172093467304","35.33034300804138"
"29","44928","29598","0.6587873931623932","547.4951624274254","0.012186056856023536","35.311004400253296"
"30","44928","29563","0.6580083689458689","543.8031188845634","0.012103879960927783","35.33937478065491"
"31","44928","29805","0.6633947649572649","539.9204502105713","0.012017460163162644","35.34721612930298"
"32","44928","29813","0.6635728276353277","541.3191459178925","0.012048592101092692","35.597179651260376"
"33","44928","29898","0.6654647435897436","535.484783411026","0.011918731824497552","35.57740092277527"
"34","44928","29963","0.6669115028490028","532.5527353286743","0.011853470782778541","35.34027051925659"
"35","44928","30128","0.6705840455840456","525.1121589541435","0.011687859663331185","35.776432037353516"
"36","44928","30215","0.6725204772079773","523.084619641304","0.011642731028340991","35.34910488128662"
"37","44928","30307","0.674568198005698","521.6105096936226","0.011609920532710616","35.80964469909668"
"38","44928","30226","0.6727653133903134","524.7826690077782","0.011680525930550618","35.33582925796509"
"39","44928","30327","0.6750133547008547","519.9543069601059","0.011573057045942529","35.61131501197815"
"40","44928","30298","0.6743678774928775","516.6459605097771","0.01149942041732944","35.34202456474304"
"41","44928","30329","0.6750578703703703","517.3585632443428","0.011515281411243385","35.32134747505188"
"42","44928","30461","0.6779959045584045","510.5841432213783","0.011364497489792074","35.537497758865356"
"43","44928","30601","0.6811120014245015","510.4410474896431","0.01136131248864056","35.75771999359131"
"44","44928","30533","0.6795984686609686","510.58288568258286","0.011364469499701364","35.407020807266235"
"45","44928","30757","0.6845842236467237","502.9410871267319","0.011194379610192573","35.34563946723938"
"46","44928","30662","0.6824697293447294","502.64096343517303","0.011187699506658945","35.54998254776001"
"47","44928","30551","0.6799991096866097","504.05785369873047","0.01121923641601519","35.430519819259644"
"48","44928","31005","0.6901041666666666","495.7928298711777","0.011035274881391954","35.79887080192566"
"49","44928","30697","0.6832487535612536","499.17823058366776","0.011110626571039613","35.79074692726135"
"50","44928","30769","0.6848513176638177","497.19829028844833","0.011066557387118241","35.351463317871094"
"51","44928","30877","0.6872551638176638","495.20225089788437","0.01102212987219294","35.33915734291077"
"52","44928","30875","0.6872106481481481","494.9356806874275","0.011016196596497229","35.29747939109802"
"53","44928","31023","0.6905048076923077","488.8683881163597","0.010881151801022964","35.522789478302"
"54","44928","31092","0.6920405982905983","488.52242517471313","0.01087345141503546","35.31573796272278"
"55","44928","31202","0.6944889601139601","485.1899641752243","0.010799278048771909","35.33958911895752"
"56","44928","31127","0.6928196225071225","485.7665466070175","0.010812111525263032","35.590110063552856"
