"Epoch","Total Count","Correct Count","Correct Percentage","Total Loss","Average Loss","Time"
"1","44992","3950","0.08779338549075391","5564.363335132599","0.12367450513719326","69.94561624526978"
"2","44992","8185","0.18192123044096728","4734.50000166893","0.10522981867151783","69.76246500015259"
"3","44992","11779","0.26180209815078237","4112.395560503006","0.09140281740093807","70.38056826591492"
"4","44992","14832","0.32965860597439545","3615.039335489273","0.08034849163160725","69.84706521034241"
"5","44992","16849","0.37448879800853485","3316.8744027614594","0.07372142609267113","69.36436676979065"
"6","44992","17932","0.3985597439544808","3155.9095093011856","0.07014379243645949","70.85146164894104"
"7","44992","18808","0.4180298719772404","3030.893538594246","0.0673651657760101","70.54240989685059"
"8","44992","19494","0.43327702702702703","2952.812333703041","0.0656297193657326","69.70751190185547"
"9","44992","20039","0.44539029160739685","2880.906929254532","0.064031537367855","69.4468023777008"
"10","44992","20361","0.452547119487909","2820.1171547174454","0.06268041328941691","69.37554717063904"
"11","44992","20818","0.46270448079658605","2772.8109780550003","0.06162897799731064","70.26436758041382"
"12","44992","21235","0.47197279516358465","2737.5792640447617","0.06084591180753827","69.5422523021698"
"13","44992","21243","0.4721506045519203","2708.704171001911","0.06020412897852754","69.93316197395325"
"14","44992","21597","0.48001866998577525","2675.6387602090836","0.05946921142000986","69.97128438949585"
"15","44992","21693","0.4821523826458037","2662.9588554501534","0.059187385656342316","68.92987108230591"
"16","44992","21802","0.48457503556187764","2644.348865866661","0.05877375679824549","68.85466527938843"
"17","44992","21982","0.488575746799431","2632.506193637848","0.0585105395100873","68.9089879989624"
"18","44992","22145","0.492198613086771","2612.910467684269","0.05807500150436231","69.32583379745483"
"19","44992","22198","0.49337660028449504","2597.744561314583","0.057737921437468503","70.00369453430176"
"20","44992","22424","0.49839971550497864","2587.249199151993","0.05750464969665702","70.1379005908966"
"21","44992","22432","0.49857752489331436","2575.537271499634","0.057244338360144774","70.89434242248535"
"22","44992","22428","0.4984886201991465","2566.2367483973503","0.057037623319642385","73.22453474998474"
"23","44992","22425","0.4984219416785206","2566.912294268608","0.05705263811941252","70.99750661849976"
"24","44992","22313","0.4959326102418208","2568.6951746940613","0.057092264729153214","68.96629500389099"
"25","44992","22505","0.5002000355618776","2554.5843743681908","0.056778635632294426","70.48653149604797"
"26","44992","22557","0.5013557965860598","2547.1192314624786","0.056612714070556514","69.6136224269867"
"27","44992","22713","0.504823079658606","2533.6286528110504","0.05631287012826837","70.34443259239197"
"28","44992","22657","0.503578413940256","2534.4130424261093","0.05633030410797718","71.05610680580139"
"29","44992","22666","0.5037784495021337","2532.082437336445","0.05627850367479652","69.63519358634949"
"30","44992","22767","0.5060232930298719","2524.4053152799606","0.05610787062766626","69.55566906929016"
"31","44992","22861","0.5081125533428165","2529.331266582012","0.05621735567616492","69.6589686870575"
"32","44992","22818","0.5071568278805121","2524.6507660746574","0.05611332605962521","70.2686276435852"
"33","44992","22783","0.5063789118065434","2518.721037209034","0.05598153087680108","71.34850120544434"
"34","44992","22815","0.5070901493598862","2518.2100037932396","0.05597017255941589","69.46783638000488"
"35","44992","23052","0.5123577524893315","2498.2390744686127","0.055526295218452454","69.23654890060425"
"36","44992","22926","0.5095572546230441","2508.403932929039","0.055752221126623376","70.23193979263306"
"37","44992","22989","0.5109575035561877","2492.612528681755","0.05540123863535195","69.3601758480072"
"38","44992","22998","0.5111575391180654","2492.3220505714417","0.055394782418461984","69.61293244361877"
"39","44992","22955","0.510201813655761","2507.275086939335","0.05572713119975407","71.3757905960083"
"40","44992","22932","0.5096906116642959","2507.9832775592804","0.055742871567373765","70.16705513000488"
"41","44992","22946","0.5100017780938834","2497.1830446124077","0.055502823715602945","70.7898018360138"
"42","44992","23024","0.5117354196301565","2489.921992778778","0.0553414383174515","70.07780933380127"
"43","44992","23039","0.5120688122332859","2485.586523294449","0.05524507742030692","69.04123258590698"
"44","44992","23133","0.5141580725462305","2472.9206789135933","0.05496356416504253","71.13621068000793"
