"Epoch","Total Count","Correct Count","Correct Percentage","Total Loss","Average Loss","Time"
"1","44960","4527","0.10068950177935942","1088.7270421981812","0.024215459123625025","35.058919191360474"
"2","44960","9391","0.20887455516014236","906.112245798111","0.020153742121844107","35.249223709106445"
"3","44960","13423","0.29855427046263344","770.7390897274017","0.017142773348029397","35.389729499816895"
"4","44960","17055","0.37933718861209964","654.5917956829071","0.01455942606056288","35.38198280334473"
"5","44960","19755","0.4393905693950178","577.3268556594849","0.012840899814490322","35.41644334793091"
"6","44960","21853","0.48605427046263344","521.3769648075104","0.01159646274038057","35.46911144256592"
"7","44960","23336","0.5190391459074734","482.05540907382965","0.010721872977620766","35.495352029800415"
"8","44960","24643","0.5481094306049822","449.4996840953827","0.009997768774363494","35.555516719818115"
"9","44960","25650","0.5705071174377224","422.27230155467987","0.009392177525682381","35.52700328826904"
"10","44960","26553","0.5905916370106762","400.1740117073059","0.008900667520180292","35.51106810569763"
"11","44960","27287","0.6069172597864768","382.5244907140732","0.008508106999868176","35.59091877937317"
"12","44960","27966","0.6220195729537367","367.6998429298401","0.00817837728936477","35.50068521499634"
"13","44960","28314","0.6297597864768684","357.77550143003464","0.00795764015636198","35.483917236328125"
"14","44960","29013","0.6453069395017793","342.9128669500351","0.0076270655460417055","35.50287842750549"
"15","44960","29239","0.6503336298932384","336.3641471862793","0.007481408967666354","35.498326539993286"
"16","44960","29533","0.6568727758007118","328.40528041124344","0.0073043879095027455","35.5679087638855"
"17","44960","30043","0.6682161921708185","319.8036120533943","0.007113069663109304","35.52102279663086"
"18","44960","30167","0.6709741992882562","313.17159020900726","0.00696556028044945","35.65058660507202"
"19","44960","30388","0.6758896797153024","309.90296280384064","0.006892859492967985","35.614054441452026"
"20","44960","30461","0.6775133451957296","305.9013642668724","0.006803855966789867","35.54394459724426"
"21","44960","30799","0.6850311387900356","297.2022003531456","0.006610369224936513","35.43601751327515"
"22","44960","31020","0.6899466192170819","295.1702489852905","0.006565174577074967","35.4219868183136"
"23","44960","31218","0.6943505338078292","289.0692484974861","0.0064294761676487126","35.409228801727295"
"24","44960","31412","0.6986654804270462","285.8848601579666","0.006358649024865806","35.466479539871216"
"25","44960","31334","0.6969306049822064","284.76338040828705","0.006333705080255495","35.38643932342529"
"26","44960","31331","0.6968638790035587","284.49995028972626","0.006327845869433414","35.4863646030426"
"27","44960","31646","0.7038701067615658","278.73289263248444","0.006199575014067715","35.45439386367798"
"28","44960","31853","0.7084741992882563","274.42590153217316","0.006103778948669332","35.42582726478577"
"29","44960","31916","0.7098754448398576","271.3412663936615","0.006035170515873254","35.40378475189209"
"30","44960","32025","0.712299822064057","269.6190581917763","0.0059968651733046325","35.48982572555542"
"31","44960","32214","0.7165035587188612","268.4140110015869","0.005970062522277289","35.38993954658508"
"32","44960","32266","0.7176601423487544","266.56645196676254","0.005928969127374612","35.48063278198242"
"33","44960","32519","0.7232873665480427","260.8737605214119","0.005802352324764499","35.386070728302"
"34","44960","32417","0.7210186832740213","260.97255170345306","0.0058045496375323195","35.49708557128906"
"35","44960","32675","0.7267571174377224","256.5304625630379","0.005705748722487497","35.43109488487244"
"36","44960","32562","0.7242437722419929","257.31910943984985","0.005723289800708404","35.40460538864136"
"37","44960","32769","0.7288478647686832","255.00307923555374","0.005671776673388651","35.40783381462097"
"38","44960","32884","0.731405693950178","252.02973699569702","0.005605643616452336","35.42353558540344"
"39","44960","32742","0.7282473309608541","251.50775998830795","0.005594033807569127","35.506513595581055"
"40","44960","33056","0.7352313167259786","247.8629219532013","0.005512965345934193","35.41263794898987"
"41","44960","33068","0.7354982206405694","246.22139406204224","0.0054764544942625054","35.404728174209595"
"42","44960","33161","0.7375667259786477","244.88234281539917","0.005446671325965284","35.45664930343628"
"43","44960","33093","0.7360542704626335","244.73972707986832","0.005443499267790666","35.405415058135986"
"44","44960","33241","0.7393460854092526","241.71295356750488","0.00537617779287155","35.4590950012207"
"45","44960","33321","0.7411254448398576","238.64893299341202","0.005308027869070552","35.42778444290161"
"46","44960","33469","0.7444172597864769","236.7808992266655","0.00526647907532619","35.47326064109802"
"47","44960","33601","0.747353202846975","236.54181265830994","0.0052611613135745096","35.397804260253906"
"48","44960","33445","0.7438834519572953","236.51474171876907","0.005260559201929917","35.407734394073486"
"49","44960","33557","0.7463745551601424","233.14193069934845","0.005185541163241736","35.412972927093506"
"50","44960","33706","0.7496886120996441","232.07602888345718","0.005161833382639172","35.43515706062317"
"51","44960","33675","0.7489991103202847","230.814310669899","0.0051337702551134115","35.49857020378113"
"52","44960","33683","0.7491770462633452","230.69586557149887","0.005131135800077822","35.388753175735474"
"53","44960","33851","0.7529137010676157","228.20046466588974","0.005075633110896124","35.41532754898071"
"54","44960","33856","0.7530249110320285","226.72728195786476","0.005042866591589519","35.38216304779053"
"55","44960","33947","0.7550489323843417","226.7938216328621","0.0050443465665672175","35.49759554862976"
"56","44960","34065","0.7576734875444839","223.0160804092884","0.004960322073160329","35.407241106033325"
"57","44960","34027","0.7568282918149466","224.3176812529564","0.004989272269861129","35.386486768722534"
"58","44960","34069","0.7577624555160143","223.4352731704712","0.004969645755570978","35.47001075744629"
"59","44960","34039","0.7570951957295373","222.25507926940918","0.004943395891223514","35.39774465560913"
"60","44960","34246","0.7616992882562278","219.25912296772003","0.004876759852484877","35.405189752578735"
"61","44960","34156","0.7596975088967971","221.2188515663147","0.004920348122026573","35.40437030792236"
"62","44960","34493","0.7671930604982207","216.9641326367855","0.004825714693878681","35.48083281517029"
"63","44960","34458","0.766414590747331","214.79115915298462","0.0047773834331179856","35.48192524909973"
"64","44960","34447","0.7661699288256227","216.4480567574501","0.004814236137843641","35.44090390205383"
"65","44960","34530","0.7680160142348754","213.267648935318","0.004743497529700133","35.46676063537598"
"66","44960","34656","0.7708185053380783","212.718301653862","0.004731278951375934","35.46074867248535"
"67","44960","34518","0.7677491103202847","212.36674711108208","0.004723459677737591","35.51138615608215"
"68","44960","34571","0.7689279359430605","212.6969822049141","0.004730804764344175","35.589465618133545"
"69","44960","34526","0.7679270462633452","213.58291172981262","0.00475050960253142","35.57476758956909"
"70","44960","34615","0.7699065836298933","211.85324668884277","0.004712038405000951","35.4321129322052"
"71","44960","34861","0.7753781138790036","207.58730474114418","0.004617155354562815","35.49247646331787"
"72","44960","34746","0.7728202846975089","208.2098963558674","0.004631003032826232","35.398019552230835"
"73","44960","34772","0.7733985765124555","208.15350514650345","0.00462974877994892","35.47617697715759"
"74","44960","34819","0.774443950177936","206.11127856373787","0.004584325590830469","35.4070508480072"
"75","44960","34883","0.77586743772242","205.80139690637589","0.004577433205212987","35.48933029174805"
"76","44960","35024","0.7790035587188612","203.29293251037598","0.004521639957970996","35.37940311431885"
"77","44960","35116","0.7810498220640569","201.3833523094654","0.004479167088733661","35.44774389266968"
"78","44960","35033","0.7792037366548042","203.17375791072845","0.004518989277373853","35.41142559051514"
"79","44960","35023","0.7789813167259787","203.80158630013466","0.004532953431942497","35.39646315574646"
"80","44960","35149","0.7817838078291814","198.71248573064804","0.004419761693297332","35.42044734954834"
"81","44960","35191","0.7827179715302491","201.19447535276413","0.0044749660888070315","35.4750452041626"
"82","44960","35197","0.7828514234875444","200.07053393125534","0.004449967391709416","35.470266342163086"
"83","44960","35290","0.7849199288256228","198.1410205066204","0.004407051167851878","35.494423151016235"
"84","44960","35232","0.7836298932384341","199.3831005692482","0.004434677503764417","35.43136787414551"
"85","44960","35249","0.7840080071174377","198.18049481511116","0.0044079291551403724","35.39030647277832"
"86","44960","35365","0.786588078291815","195.22373455762863","0.004342164914538003","35.47538638114929"
"87","44960","35416","0.7877224199288256","195.26972380280495","0.004343187807001889","35.40258240699768"
"88","44960","35262","0.784297153024911","195.17441874742508","0.004341068032638458","35.399149894714355"
"89","44960","35367","0.78663256227758","195.4738728106022","0.004347728487780297","35.38098192214966"
"90","44960","35484","0.7892348754448398","191.84668961167336","0.004267052704885973","35.45017075538635"
"91","44960","35578","0.7913256227758008","191.62681207060814","0.004262162190182566","35.42426538467407"
"92","44960","35517","0.7899688612099645","191.54382160305977","0.004260316316794034","35.38732933998108"
"93","44960","35757","0.7953069395017793","188.2608078122139","0.004187295547424686","35.44106721878052"
"94","44960","35510","0.7898131672597865","191.10791358351707","0.004250620853725914","35.431673765182495"
"95","44960","35626","0.7923932384341636","188.55996468663216","0.004193949392496267","35.39798426628113"
"96","44960","35696","0.793950177935943","189.96883782744408","0.0042252855388666384","35.411741495132446"
"97","44960","35819","0.7966859430604982","184.15278005599976","0.004095924823309603","35.5026216506958"
"98","44960","35714","0.7943505338078292","187.3244112432003","0.00416646822160143","35.40240550041199"
"99","44960","35632","0.7925266903914591","188.1088248193264","0.004183915142778612","35.44941759109497"
"100","44960","35957","0.7997553380782918","184.2861671447754","0.004098891617988777","35.37924313545227"
"101","44960","35974","0.8001334519572953","182.56726509332657","0.00406065981079463","35.425678968429565"
"102","44960","35863","0.797664590747331","182.40801173448563","0.004057117698720766","35.42414665222168"
"103","44960","35957","0.7997553380782918","182.03298020362854","0.004048776250080706","35.39915943145752"
"104","44960","36001","0.8007339857651246","181.87612408399582","0.004045287457384248","35.41554021835327"
"105","44960","36169","0.804470640569395","177.19958022236824","0.003941271802098938","35.392685413360596"
"106","44960","36199","0.8051379003558718","177.96414822340012","0.003958277318136124","35.40767550468445"
"107","44960","36090","0.8027135231316725","179.97150775790215","0.004002924994615261","35.45694661140442"
"108","44960","36180","0.8047153024911032","178.41640636324883","0.00396833644046372","35.47567558288574"
"109","44960","36147","0.8039813167259786","177.15214955806732","0.003940216849601142","35.487069606781006"
"110","44960","36323","0.8078959074733096","174.67098888754845","0.0038850308916269674","35.40931487083435"
"111","44960","36225","0.8057161921708185","177.85248938202858","0.003955793802981063","35.51166868209839"
"112","44960","36228","0.8057829181494662","176.83122101426125","0.003933078759213996","35.48278450965881"
"113","44960","36317","0.8077624555160142","172.73611265420914","0.003841995388216395","35.41025757789612"
"114","44960","36313","0.807673487544484","174.71915182471275","0.003886102131332579","35.40491533279419"
"115","44960","36390","0.8093861209964412","173.5609247982502","0.0038603408540536076","35.39366364479065"
"116","44960","36369","0.8089190391459075","173.92943686246872","0.003868537296763094","35.520822048187256"
"117","44960","36417","0.8099866548042705","172.41860434412956","0.0038349333706434513","35.61047053337097"
"118","44960","36573","0.8134564056939502","167.69546577334404","0.003729881356168684","35.582823753356934"
"119","44960","36533","0.8125667259786477","169.20322167873383","0.003763416852285005","35.56092643737793"
"120","44960","36662","0.8154359430604983","166.3692332804203","0.0037003833025004516","35.48965239524841"
"121","44960","36665","0.8155026690391459","167.24281868338585","0.0037198135828155217","35.48551273345947"
"122","44960","36705","0.8163923487544484","165.88246139883995","0.00368955652577491","35.39288020133972"
"123","44960","36734","0.8170373665480427","164.56037002801895","0.0036601505789150123","35.42821192741394"
"124","44960","36842","0.8194395017793594","163.49511563777924","0.003636457198349182","35.461076736450195"
"125","44960","36750","0.8173932384341637","166.36819726228714","0.0037003602593925077","35.42447257041931"
"126","44960","36785","0.8181717081850534","163.93288618326187","0.0036461940877060024","35.40900254249573"
"127","44960","36856","0.8197508896797153","163.07130259275436","0.003627030751618202","35.506717920303345"
"128","44960","37091","0.8249777580071175","157.80938154459","0.0035099951411163254","35.48991298675537"
"129","44960","36960","0.8220640569395018","161.7384151518345","0.0035973846786440055","35.425151109695435"
"130","44960","36938","0.8215747330960854","160.40732684731483","0.0035677786220488176","35.449915647506714"
"131","44960","37082","0.8247775800711744","158.19678658246994","0.00351861180121152","35.39490532875061"
"132","44960","37136","0.8259786476868327","157.3524980545044","0.0034998331417816814","35.36823630332947"
"133","44960","36999","0.8229314946619217","159.21502169966698","0.0035412593794409914","35.457719802856445"
"134","44960","37233","0.8281361209964413","151.90170076489449","0.003378596547261888","35.48126530647278"
"135","44960","37260","0.8287366548042705","155.85513693094254","0.003466528846328793","35.4012725353241"
"136","44960","37352","0.8307829181494661","152.6266669332981","0.00339472123961962","35.378700971603394"
"137","44960","37270","0.828959074733096","154.03985449671745","0.0034261533473469185","35.394654750823975"
"138","44960","37363","0.8310275800711744","152.18640851974487","0.0033849290151188806","35.41321587562561"
"139","44960","37460","0.833185053380783","150.34434041380882","0.003343957749417456","35.39021134376526"
"140","44960","37195","0.827290925266904","153.5407677590847","0.0034150526636807094","35.48526740074158"
"141","44960","37375","0.8312944839857651","151.74801698327065","0.0033751783136848454","35.391207218170166"
"142","44960","37479","0.8336076512455516","151.17748525738716","0.003362488551098469","35.39421319961548"
"143","44960","37577","0.8357873665480428","149.15647748112679","0.0033175373105232826","35.479650020599365"
"144","44960","37296","0.8295373665480427","151.39107754826546","0.003367239269311954","35.40847444534302"
